"Three Billboards Outside Ebbing, Missouri","magnet:?xt=urn:btih:6AE35E29277F755C40F1E0AFC6740AE168A486D3&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet&dn=%D0%A2%D1%80%D0%B8%20%D0%B1%D0%B8%D0%BB%D0%B1%D0%BE%D1%80%D0%B4%D0%B0%20%D0%BD%D0%B0%20%D0%B3%D1%80%D0%B0%D0%BD%D0%B8%D1%86%D0%B5%20%D0%AD%D0%B1%D0%B1%D0%B8%D0%BD%D0%B3%D0%B0%2C%20%D0%9C%D0%B8%D1%81%D1%81%D1%83%D1%80%D0%B8%20%2F%20Three%20Billboards%20Outside%20Ebbing%2C%20Missouri%20(%D0%9C%D0%B0%D1%80%D1%82%D0%B8%D0%BD%20%D0%9C%D0%B0%D0%BA%D0%94%D0%BE%D0%BD%D0%B0%20%2F%20Martin%20McDonagh)%20%5B2017%2C%20%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B1%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%B4%D1%80"
"Sniper: Assassin's End","magnet:?xt=urn:btih:04B56C32891DF81E8F9503EC5851A769DD174341&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet&dn=%D0%A1%D0%BD%D0%B0%D0%B9%D0%BF%D0%B5%D1%80%3A%20%D0%A4%D0%B8%D0%BD%D0%B0%D0%BB%20%D1%83%D0%B1%D0%B8%D0%B9%D1%86%D1%8B%20%2F%20Sniper%3A%20Assassin's%20End%20%5B2020%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D0%BA%2C%20BDRip%201080p%5D%20MVO%20(%D0%9B%D0%B8%D1%86%D0%B5%D0%BD%D0%B7%D0%B8%D1%8F%20BD%20EUR)%20%2B%20Sub%20Rus%20%2B%20Original%20Eng"
"Monsters, Inc.","magnet:?xt=urn:btih:94A960962F8711F753FA91C5748C09E931FE3710&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet&dn=%D0%9A%D0%BE%D1%80%D0%BF%D0%BE%D1%80%D0%B0%D1%86%D0%B8%D1%8F%20%D0%BC%D0%BE%D0%BD%D1%81%D1%82%D1%80%D0%BE%D0%B2%20%2F%20Monsters%2C%20Inc.%20(%D0%9F%D0%B8%D1%82%20%D0%94%D0%BE%D0%BA%D1%82%D0%B5%D1%80%20%2F%20Pete%20Docter%2C%20%D0%94%D1%8D%D0%B2%D0%B8%D0%B4%20%D0%A1%D0%B8%D0%BB%D0%B2%D0%B5%D1%80%D0%BC%D0%B0%D0%BD%20%2F%20David%20Silverman%2C%20%D0%9B%D0%B8%20%D0%90%D0%BD%D0%BA%D1%80%D0%B8%D1%87%20%2F%20Lee%20Unkrich)%20%5B2001%2C%20%D0%BC%D1%83%D0%BB%D1%8C%D1%82%D1%84%D0%B8%D0%BB%D1%8C%D0%BC%2C%20%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87"
Monsters University,"magnet:?xt=urn:btih:D23B9F0A53A3D230A7CC9F99142F11D23332055B"
Palm Springs (2020),"magnet:?xt=urn:btih:BE3183CCBD6F128702391CAF20DA87DAE15BED82&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet&dn=%D0%97%D0%B0%D0%B2%D0%B8%D1%81%D0%BD%D1%83%D1%82%D1%8C%20%D0%B2%20%D0%9F%D0%B0%D0%BB%D0%BC-%D0%A1%D0%BF%D1%80%D0%B8%D0%BD%D0%B3%D1%81%20%2F%20%D0%9F%D0%B0%D0%BB%D0%BC-%D0%A1%D0%BF%D1%80%D0%B8%D0%BD%D0%B3%D1%81%20%2F%20Palm%20Springs%20(%D0%9C%D0%B0%D0%BA%D1%81%20%D0%91%D0%B0%D1%80%D0%B1%D0%B0%D0%BA%D0%BE%D0%B2%20%2F%20Max%20Barbakow)%20%5B2020%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BC%D0%B5%D0%BB%D0%BE%D0%B4%D1%80%D0%B0%D0%BC%D0%B0%2C%20%D1%84%D0%B0%D0%BD%D1%82%D0%B0%D1%81%D1%82%D0%B8%D0%BA%D0%B0%2C%20WEB-DL%201080p%5D%20Dub%20(i)"
"Ford v Ferrari","magnet:?xt=urn:btih:38F0376DAB8264A0F17A1CB453641CA4F9FA8F23&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet&dn=Ford%20%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20Ferrari%20%2F%20Ford%20v%20Ferrari%20(%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81%20%D0%9C%D1%8D%D0%BD%D0%B3%D0%BE%D0%BB%D0%B4%20%2F%20James%20Mangold)%20%5B2019%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D0%B8%D1%8F%2C%20%D0%B1%D0%B8%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%8F%2C%20%D1%81%D0%BF%D0%BE%D1%80%D1%82%2C%20%D0%B4%D1%80%D0%B0%D0%BC%D0%B0%2C%20%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D0%BA%2C%20BDRip%201080p%5D%20Dub%20(iTunes)%20"
"The Gentlemen","magnet:?xt=urn:btih:3FCED5EE3D547874569EFCD2E3ACDDB96B27AFE2&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet&dn=%D0%94%D0%B6%D0%B5%D0%BD%D1%82%D0%BB%D1%8C%D0%BC%D0%B5%D0%BD%D1%8B%20%2F%20The%20Gentlemen%20(%D0%93%D0%B0%D0%B9%20%D0%A0%D0%B8%D1%87%D0%B8%20%2F%20Guy%20Ritchie)%20%5B2019%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D0%BA%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0%D0%BB%2C%20BDRip%201080p%5D%20Dub%20(iTunes)%20%2B%202%D1%85%20MVO%20(HDRezka%2C%20Mallorn)%20%2B%20DV"
Captain Marvel,"magnet:?xt=urn:btih:341AB9501C1C88FC07AB34D52C2105FD9F56CE06&tr=http%3A%2F%2Fbt4.t-ru.org%2Fann%3Fmagnet&dn=%D0%9A%D0%B0%D0%BF%D0%B8%D1%82%D0%B0%D0%BD%20%D0%9C%D0%B0%D1%80%D0%B2%D0%B5%D0%BB%20%2F%20Captain%20Marvel%20(%D0%90%D0%BD%D0%BD%D0%B0%20%D0%91%D0%BE%D0%B4%D0%B5%D0%BD%2C%20%D0%A0%D0%B0%D0%B9%D0%B0%D0%BD%20%D0%A4%D0%BB%D0%B5%D0%BA%20%2F%20Anna%20Boden%2C%20Ryan%20Fleck)%20%5B2019%2C%20%D0%A1%D0%A8%D0%90%2C%20%D1%84%D0%B0%D0%BD%D1%82%D0%B0%D1%81%D1%82%D0%B8%D0%BA%D0%B0%2C%20%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D0%BA%2C%20%D0%BF%D1%80%D0%B8%D0%BA%D0%BB%D1%8E%D1%87%D0%B5%D0%BD%D0%B8%D1%8F%2C%20UHD%20BDRip%201080p%20HDR%5D%20Du"
RocknRolla,magnet:?xt=urn:btih:5C9D7D9E4C96443D69DBF37439E8B6E9C769D47B&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet&dn=%D0%A0%D0%BE%D0%BA-%D0%BD-%D1%80%D0%BE%D0%BB%D1%8C%D1%89%D0%B8%D0%BA%20%2F%20RocknRolla%20(%D0%93%D0%B0%D0%B9%20%D0%A0%D0%B8%D1%87%D0%B8%20%2F%20Guy%20Ritchie)%20%5B2008%2C%20%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B1%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D0%BA%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0%D0%BB%2C%20BDRip%201080p%5D%20Dub%20%2B%20AVO%20%2B%20Sub%20Rus%2C%20Eng%20%2B%20Ori
Revolver (2005),"magnet:?xt=urn:btih:B52629A7FEE9B8DAE6BB4569CF40498658349573&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet&dn=%D0%A0%D0%B5%D0%B2%D0%BE%D0%BB%D1%8C%D0%B2%D0%B5%D1%80%20%2F%20Revolver%20(%D0%93%D0%B0%D0%B9%20%D0%A0%D0%B8%D1%87%D0%B8%20%2F%20Guy%20Ritchie)%20%5B2005%2C%20%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D0%B8%D1%8F%2C%20%D1%82%D1%80%D0%B8%D0%BB%D0%BB%D0%B5%D1%80%2C%20%D0%B4%D1%80%D0%B0%D0%BC%D0%B0%2C%20%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0%D0%BB%2C%20%D0%BC%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B0%2C%20BDRip%201080p%5D%20Dub%20%2B%20DVO%20%2B%202x%20AVO%20%2B%20VO%20%2B%20Original%20Eng%20%2B"
Burn After Reading,"magnet:?xt=urn:btih:F8D8E5BB54771C2954DCB69E618809229CC555C5&tr=http%3A%2F%2Fbt2.t-ru.org%2Fann%3Fmagnet&dn=%D0%9F%D0%BE%D1%81%D0%BB%D0%B5%20%D0%BF%D1%80%D0%BE%D1%87%D1%82%D0%B5%D0%BD%D0%B8%D1%8F%20%D1%81%D0%B6%D0%B5%D1%87%D1%8C%20%2F%20Burn%20After%20Reading%20(%D0%98%D1%82%D1%8D%D0%BD%20%D0%9A%D0%BE%D1%8D%D0%BD%2C%20%D0%94%D0%B6%D0%BE%D1%8D%D0%BB%20%D0%9A%D0%BE%D1%8D%D0%BD%20%2F%20Ethan%20Coen%2C%20Joel%20Coen)%20%5B2008%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D0%B8%D1%8F%2C%20%D0%92%D0%B5%D0%BB%D0%B8%D0%BA%D0%BE%D0%B1%D1%80%D0%B8%D1%82%D0%B0%D0%BD%D0%B8%D1%8F%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%B4%D1%80%D0%B0%D0%BC%D0%B0%2C%20%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD"
Green Book,"magnet:?xt=urn:btih:6660742F0F98F6F2745AF3E75AC3F247D1A15EFA&tr=http%3A%2F%2Fbt.t-ru.org%2Fann%3Fmagnet&dn=%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D0%B0%D1%8F%20%D0%BA%D0%BD%D0%B8%D0%B3%D0%B0%20%2F%20Green%20Book%20(%D0%9F%D0%B8%D1%82%D0%B5%D1%80%20%D0%A4%D0%B0%D1%80%D1%80%D0%B5%D0%BB%D0%BB%D0%B8%20%2F%20Peter%20Farrelly)%20%5B2018%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%B4%D1%80%D0%B0%D0%BC%D0%B0%2C%20%D0%B1%D0%B8%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D1%8F%2C%20BDRip%201080p%5D%20Dub%20(iTunes)%20%2B%20MVO%20(HDRezka%20Studio)%20%2B"
Let It Snow (2019),"magnet:?xt=urn:btih:49972778242053B70B8121C4AB766837E4646DE5&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet&dn=%D0%9F%D1%83%D1%81%D1%82%D1%8C%20%D0%B8%D0%B4%D1%91%D1%82%20%D1%81%D0%BD%D0%B5%D0%B3%20%2F%20Let%20It%20Snow%20(%D0%9B%D1%8E%D0%BA%20%D0%A1%D0%BD%D0%B5%D0%BB%D0%BB%D0%B8%D0%BD%20%2F%20Luke%20Snellin)%20%5B2019%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%BC%D0%B5%D0%BB%D0%BE%D0%B4%D1%80%D0%B0%D0%BC%D0%B0%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20WEB-DL%201080p%5D%20Dub%20(%D0%9D%D0%B5%D0%B2%D0%B0%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)%20%2B%20Original%20(Eng)%20%2B%20Sub%20(Rus%2C%20)"
Jexi,"magnet:?xt=urn:btih:14B880DC097766574F4F5415C2CEE8A8042B2863&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet&dn=%D0%9E%D0%BA%D0%B5%D0%B9%2C%20%D0%9B%D0%B5%D0%BA%D1%81%D0%B8!%20%2F%20Jexi%20(%D0%94%D0%B6%D0%BE%D0%BD%20%D0%9B%D1%83%D0%BA%D0%B0%D1%81%20%2F%20Jon%20Lucas%2C%20%D0%A1%D0%BA%D0%BE%D1%82%D1%82%20%D0%9C%D1%83%D1%80%20%2F%20Scott%20Moore)%20%5B2019%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20BDRip%201080p%5D%20Dub%20(iTunes)%20%2B%20Sub%20Eng%20%2B%20Original%20Eng"
Knives Out,"magnet:?xt=urn:btih:53313F50F7D31DA1E23B5E2DD5B9EE3E1FF0209C&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet&dn=%D0%94%D0%BE%D1%81%D1%82%D0%B0%D1%82%D1%8C%20%D0%BD%D0%BE%D0%B6%D0%B8%20%2F%20Knives%20Out%20(%D0%A0%D0%B0%D0%B9%D0%B0%D0%BD%20%D0%94%D0%B6%D0%BE%D0%BD%D1%81%D0%BE%D0%BD%20%2F%20Rian%20Johnson)%20%5B2019%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%94%D0%B5%D1%82%D0%B5%D0%BA%D1%82%D0%B8%D0%B2%2C%20%D0%BA%D0%BE%D0%BC%D0%B5%D0%B4%D0%B8%D1%8F%2C%20%D0%B4%D1%80%D0%B0%D0%BC%D0%B0%2C%20%D0%BA%D1%80%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0%D0%BB%2C%20BDRip%201080p%5D%20Dub%20%2B%20VO%20%2B%20Original%20(Eng)%20%2B%20Sub%20"
Mulan (2020),"magnet:?xt=urn:btih:05D6B06BA6C73EA5FDD32DBFFF8EECA06D5FDDC4&tr=http%3A%2F%2Fbt3.t-ru.org%2Fann%3Fmagnet&dn=%D0%9C%D1%83%D0%BB%D0%B0%D0%BD%20%2F%20Mulan%20(%D0%9D%D0%B8%D0%BA%D0%B8%20%D0%9A%D0%B0%D1%80%D0%BE%20%2F%20Niki%20Caro)%20%5B2020%2C%20%D0%A1%D0%A8%D0%90%2C%20%D0%9A%D0%B8%D1%82%D0%B0%D0%B9%2C%20%D0%9A%D0%B0%D0%BD%D0%B0%D0%B4%D0%B0%2C%20%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D0%BA%2C%20%D1%84%D1%8D%D0%BD%D1%82%D0%B5%D0%B7%D0%B8%2C%20%D0%B4%D1%80%D0%B0%D0%BC%D0%B0%2C%20BDRip%201080p%5D%20Dub%20%2B%203x%20MVO%20%2B%20Original%20(Eng)%20%2B%20Sub%20(Rus%2C%20Eng)"
McFarland,"https://jackett.asm0dey.ru/dl/rutracker/?jackett_apikey=05cie8uca2gbcq8z84spudkuc10orqxw&path=Q2ZESjhLeXg2Wm9LVEw1Q25lU3RMdkwtOU84SGhVeEJCSTlZZ0cyRFV4REFFeHVkU1RNR2QwdUlWWGFlUFBSZXZFTW55ZFdfNDFlUUpRVkE0RWFxaHpIaDlzSlB6WU1hcTV0TkVBQ2pLMlZLQ3FZVDlXazRiam0yS3VsMkw4ZUNubEcwcmpuZC1IVko2QVVfQm5kM282U0MwV3d4cVJhdFRzeWcxT2ZGSUw1UE1pYVQ&file=McFarland%2C+USA++%5B2015%2C+BDRip+1080p%5D+MVO++%2B+Sub+Rus%2C+Eng+%2B+Original+Eng"
